"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000281443",0.997378718333449,-0.227941550300248,0.583403040512451,-0.390710254269549,0.696011418373211,0.928659781008037
"ENSG00000281649",1039.8589374555,-0.0408521522425569,0.103591979594518,-0.394356323746889,0.693317985020321,0.928659781008037
"ENSG00000143632",1.10708384769635,0.263208975730263,0.675778638886575,0.389489931442538,0.696913757362034,0.928805540686851
"ENSG00000185728",1430.13757939312,-0.0418805704368103,0.107609813369551,-0.389189137360411,0.697136238411209,0.928964487074456
"ENSG00000108587",886.900415649387,-0.0353007767044099,0.0908537850784413,-0.388544920543838,0.697612818216212,0.929084897470929
"ENSG00000117318",1048.40559291769,0.101943101975193,0.262557660995762,0.388269386574246,0.697816689637801,0.929084897470929
"ENSG00000163577",101.023554473938,-0.0956989709079865,0.246171118876425,-0.3887497905716,0.697461246175295,0.929084897470929
"ENSG00000222041",90.8585823348269,-0.0992478818331963,0.255642107967651,-0.388229789772173,0.697845989655943,0.929084897470929
"ENSG00000255434",0.961733323309952,0.263944867853038,0.678822766777928,0.388827365213261,0.697403856124394,0.929084897470929
"ENSG00000279673",11.4278526037536,-0.108525441291728,0.27948461570143,-0.388305599645829,0.697789893836543,0.929084897470929
"ENSG00000085840",136.024643908211,-0.117871627580452,0.304512753144324,-0.387082729256292,0.698694962999941,0.929571576861572
"ENSG00000119801",1190.91978954727,0.0531337429004834,0.137326598653431,0.386915160074534,0.698819017482699,0.929571576861572
"ENSG00000153975",164.770689920581,-0.0534057948036944,0.137996041299397,-0.387009614919496,0.698749089870777,0.929571576861572
"ENSG00000217228",0.164700741275429,-1.16618387198455,3.0112232759059,-0.387279110558055,0.698549588626608,0.929571576861572
"ENSG00000227001",1.18455927131088,0.23664065589905,0.611508709914748,0.386978389779667,0.698772206448316,0.929571576861572
"ENSG00000243008",1.28487152055861,-0.290716470766191,0.751402168722626,-0.38689863147508,0.698831254338378,0.929571576861572
"ENSG00000066827",161.565888761355,0.0363109570922277,0.0940454012451425,0.386100294235314,0.699422391941775,0.929602578648487
"ENSG00000078114",957.894994607126,-0.121309840043373,0.314257081593082,-0.386021022751214,0.699481099336858,0.929602578648487
"ENSG00000103326",1452.3714353794,-0.0596316003118544,0.154941266394288,-0.384865837872439,0.700336817402548,0.929602578648487
"ENSG00000139496",899.931195025451,-0.0663424486845627,0.172358412490053,-0.384909838319562,0.700304216527855,0.929602578648487
"ENSG00000146243",91.8335937692485,0.071226926323403,0.185113040733689,0.38477530292354,0.700403898423932,0.929602578648487
"ENSG00000166948",0.475535331556666,0.438260870540412,1.13883548383092,0.384832468572326,0.700361541800587,0.929602578648487
"ENSG00000168263",1.15585758543247,-0.209834070704469,0.543119309378494,-0.386349862877436,0.699237576496217,0.929602578648487
"ENSG00000169062",954.364862958424,-0.0525693050870966,0.13630859214695,-0.385663913470864,0.699745591938578,0.929602578648487
"ENSG00000173567",12.3537051972903,0.0944960054870805,0.245401801656031,0.385066469966392,0.700188169263757,0.929602578648487
"ENSG00000173890",1351.10125190071,0.105982018575222,0.274911962624354,0.385512574874881,0.699857691697948,0.929602578648487
"ENSG00000184792",106.568436302139,-0.0685328631676904,0.177972911118124,-0.385074687698983,0.700182080997815,0.929602578648487
"ENSG00000228918",1.61009302406836,0.204408786262541,0.530118325780556,0.385590869663987,0.699799696243709,0.929602578648487
"ENSG00000232093",10.0198489908693,0.101873997351717,0.26355506835205,0.386537803991828,0.699098410432875,0.929602578648487
"ENSG00000234219",1.07360287328076,-0.225019621204055,0.583500704767595,-0.385637274069239,0.699765323843029,0.929602578648487
"ENSG00000255112",1311.91226902986,0.06074273172585,0.15755931608594,0.385522946118388,0.699850009285609,0.929602578648487
"ENSG00000157538",918.882467216527,-0.0388150548849222,0.100994287176949,-0.384329212769385,0.70073445885558,0.92976708384199
"ENSG00000225726",1.15093603151272,-0.203911856155892,0.530557302862947,-0.384335217054899,0.700730009200922,0.92976708384199
"ENSG00000174428",113.683024737525,0.0667614522761706,0.173906115980194,0.383893642267152,0.701057278734557,0.929823689750399
"ENSG00000197183",1324.17434267881,0.0656195946244687,0.170888048284385,0.383991714360663,0.700984588611734,0.929823689750399
"ENSG00000206562",120.276236429976,0.0428264333271701,0.11166100140012,0.383539756854842,0.701319598058901,0.929823689750399
"ENSG00000223849",1.51764581502879,0.172840723617739,0.450673597455323,0.383516417632771,0.7013368996254,0.929823689750399
"ENSG00000252061",1.15064203215355,0.23317665741327,0.608125105347198,0.383435341450246,0.701397003301718,0.929823689750399
"ENSG00000279960",1.08391568495576,0.246205722154219,0.641759650518273,0.383641635860696,0.701244076087347,0.929823689750399
"ENSG00000088325",1374.67291423035,-0.137357756357063,0.359547139860218,-0.382029895747366,0.702439189819567,0.929994673562129
"ENSG00000101191",1595.87731249106,-0.0424702207447714,0.110957151174557,-0.382762357317175,0.701895974322761,0.929994673562129
"ENSG00000137364",1537.74207193978,0.0654864255939196,0.17142717376677,0.382007263813468,0.702455976763928,0.929994673562129
"ENSG00000145833",1355.50095994185,-0.0457172652106661,0.119516971000431,-0.382516933185174,0.702077971278642,0.929994673562129
"ENSG00000152359",131.250381160566,0.045856961223987,0.119902660310196,0.38245157451346,0.702126441599653,0.929994673562129
"ENSG00000197816",15.9425179968998,0.113077720388488,0.295878839553972,0.382175760047421,0.702331000343402,0.929994673562129
"ENSG00000198807",8.81844567204734,0.18570930616841,0.486043856820696,0.382083434575575,0.702399478663751,0.929994673562129
"ENSG00000235645",1.46841004926893,0.215234637060544,0.563199299408704,0.382164248582191,0.702339538329896,0.929994673562129
"ENSG00000273155",1.42610394426216,-0.1675933015756,0.437491011424314,-0.38307827406551,0.701661727962312,0.929994673562129
"ENSG00000130748",113.533408811627,-0.0759878568480266,0.199121581286846,-0.381615374671828,0.702746678476281,0.930242698380133
"ENSG00000083937",1085.85378280029,0.0438370970259727,0.115382292709081,0.379929155477099,0.703998004298513,0.930257236629955
"ENSG00000102445",1115.12094948207,-0.138363965956517,0.363283238585622,-0.380870767655598,0.703299144575245,0.930257236629955
"ENSG00000116704",1358.15999599404,-0.0855809158630612,0.224946136984793,-0.380450702600181,0.70361088377392,0.930257236629955
"ENSG00000145050",873.519678612925,-0.0674507179857273,0.177140346619373,-0.38077557864703,0.703369781991637,0.930257236629955
"ENSG00000163507",151.080867503717,-0.104403556363839,0.274521119697989,-0.380311563928841,0.703714152524058,0.930257236629955
"ENSG00000176124",154.642330191726,-0.0598795166947049,0.157594472263568,-0.379959498798662,0.70397547973901,0.930257236629955
"ENSG00000184361",8.97021505932919,0.105621856623431,0.277813867967006,0.38018928787232,0.703804910349532,0.930257236629955
"ENSG00000224985",0.956789110134394,-0.19807530077287,0.519311296618709,-0.381419202822198,0.702892214258762,0.930257236629955
"ENSG00000227959",12.0181891184112,0.0927725251523527,0.243821208342153,0.380494075077199,0.703578693830172,0.930257236629955
"ENSG00000254965",1.30855585819624,-0.243557672742722,0.639264007895706,-0.380997005516472,0.703205470521248,0.930257236629955
"ENSG00000275956",1.04571128409066,-0.258895336081141,0.680312963809102,-0.380553289226732,0.703534747459744,0.930257236629955
"ENSG00000277072",97.823328426807,-0.0501058434523652,0.131583059517093,-0.380792509584841,0.703357217772901,0.930257236629955
"ENSG00000101542",0.930872701459572,0.286665259196993,0.755763137579949,0.379305691085876,0.704460873999832,0.930595606340598
"ENSG00000185684",144.472324843196,-0.0508891621986035,0.13414971617959,-0.379346029554598,0.704430922776617,0.930595606340598
"ENSG00000142871",1433.78707476677,0.139042981279495,0.366992904956331,0.378871033749384,0.704783635169142,0.930838692710024
"ENSG00000169884",12.8271855401998,0.125002171134002,0.330013186248938,0.378779322592611,0.704851743424313,0.930838692710024
"ENSG00000176225",122.957669483532,-0.0494381670368476,0.130582318237839,-0.378597712952241,0.704986620754481,0.930841639835751
"ENSG00000279072",14.2549692096107,-0.0816569334718965,0.215739520164098,-0.378497798686981,0.705060828751146,0.930841639835751
"ENSG00000211725",0.912071146244359,0.257385691247899,0.680531293362987,0.378212866561909,0.705272468019258,0.930907062106097
"ENSG00000231365",89.9572054359282,0.0561242344868786,0.148416902570841,0.37815257908438,0.705317250722386,0.930907062106097
"ENSG00000179262",1513.96035149098,-0.0469539227476134,0.124212584504138,-0.378012605848718,0.705421229483038,0.930907780842718
"ENSG00000078304",1656.26807088609,0.0434261477114275,0.114939045199737,0.377818935558088,0.705565106036103,0.930918396049096
"ENSG00000080986",158.833807630823,0.107644624984387,0.285008150124949,0.37768963777771,0.705661166479819,0.930918396049096
"ENSG00000186468",10103.7623612622,-0.0470299391488221,0.124554872380432,-0.377584098076686,0.705739579582553,0.930918396049096
"ENSG00000080845",1115.66195685831,-0.0650926796904278,0.172665068992316,-0.376988119660291,0.706182433820976,0.931199322742433
"ENSG00000269439",13.3056773360679,0.072234155188586,0.19156463627072,0.377074582213099,0.706118179836826,0.931199322742433
"ENSG00000278048",1.07826435621409,-0.234705314490593,0.622759114881417,-0.376879774028333,0.706262953004428,0.931199322742433
"ENSG00000109685",1683.18798941754,-0.0652620242348077,0.173543451699047,-0.37605581539304,0.706875401562218,0.931460997666174
"ENSG00000127152",155.012370642935,-0.0718019923899049,0.190868601997988,-0.37618545763049,0.706779025879367,0.931460997666174
"ENSG00000259205",13.4704621983952,0.10036707345463,0.266740410193218,0.376272471733577,0.706714342470292,0.931460997666174
"ENSG00000280435",1.32150471603128,0.288947863210607,0.768249584940206,0.376111967874472,0.706833657385007,0.931460997666174
"ENSG00000115677",9239.66721051918,0.0409357376010711,0.10902775369492,0.375461625263021,0.707317180969578,0.931500777164241
"ENSG00000179632",1474.4039791939,0.0553350731925966,0.147314547954746,0.375625313051873,0.70719546951893,0.931500777164241
"ENSG00000226245",1.54717598799806,-0.172697381599409,0.459964108801947,-0.375458385327559,0.707319590126713,0.931500777164241
"ENSG00000230026",0.170823140589028,-0.818117823158701,2.17685967809672,-0.375824786223244,0.707047159658392,0.931500777164241
"ENSG00000221947",13.5409149146437,0.158735011743209,0.422938508574366,0.375314634456602,0.707426483611482,0.931505245428433
"ENSG00000196866",6.12019123123659,-0.13109098047778,0.34945859138098,-0.375125933976149,0.707566810485241,0.931553729427613
"ENSG00000049618",1332.59113900748,0.0296746066486286,0.0791820937344111,0.374764106998254,0.707835910441294,0.931635448080088
"ENSG00000254480",1.44400185727307,-0.209865993703498,0.559809123045352,-0.374888484420959,0.707743403660737,0.931635448080088
"ENSG00000257275",1.36988416224883,0.354856154308911,0.947545428615557,0.374500412953694,0.708032049421123,0.931757339492632
"ENSG00000227372",162.239546445579,0.110512556106713,0.295290245436598,0.374250615503116,0.708217869804073,0.931865618163254
"ENSG00000168743",894.673432059335,0.119889622432684,0.320548314778342,0.374014202868567,0.708393749434899,0.93196078715306
"ENSG00000145975",1.5858120513496,0.173821503653668,0.465542011643629,0.373374473852486,0.70886975501532,0.932065041666768
"ENSG00000156374",135.323629154048,-0.0606731511897868,0.162398358236971,-0.373606924654082,0.708696781309961,0.932065041666768
"ENSG00000164896",929.921361277314,0.0469221926315331,0.125705020698893,0.373272223898901,0.70894584706798,0.932065041666768
"ENSG00000213062",10.8382551602128,-0.103364234269011,0.277163456417413,-0.372936012579315,0.709196068234133,0.932065041666768
"ENSG00000237269",0.95937616867474,-0.43945524063595,1.17780385500219,-0.373114112990514,0.709063515269771,0.932065041666768
"ENSG00000260051",10.6530583863769,-0.085039742137097,0.228029235223828,-0.372933505888507,0.709197933926003,0.932065041666768
"ENSG00000279742",13.2796417285272,-0.0831545971482639,0.222946082899422,-0.372980749725832,0.709162771349268,0.932065041666768
"ENSG00000153561",1625.93492476193,-0.0466750751784201,0.125297275679394,-0.372514684978869,0.709509680445675,0.932202499855632
"ENSG00000253300",0.984878940292826,-0.404530933936196,1.08566680433993,-0.37261057657754,0.709438299885698,0.932202499855632
"ENSG00000255524",1.0127621953767,0.245193857060071,0.65855407802831,0.372321522621459,0.709653475936765,0.932255332569098
"ENSG00000228363",9.62840251307547,0.105911952523257,0.284591035354323,0.372154914828551,0.709777511770479,0.932282195845637
"ENSG00000100884",11.1346332837305,-0.200993420994636,0.540970074948709,-0.371542586738634,0.710233442605608,0.932647316617799
"ENSG00000170222",100.00958349424,0.0555843389712332,0.149620066318098,0.371503237092937,0.710262745344266,0.932647316617799
"ENSG00000250390",8.92970985051128,0.134206065708049,0.361753428280673,0.370987681708776,0.710646706648652,0.932879282356749
"ENSG00000255571",12.2745199595272,-0.13593321177279,0.366364885432335,-0.371032315535317,0.710613462577103,0.932879282356749
"ENSG00000232732",1.20287207190365,0.180605129098315,0.487095952748894,0.370779367143336,0.710801870338401,0.932946891212718
"ENSG00000009844",898.227320392236,0.0398851141824493,0.107761157979576,0.370125144627797,0.711289247716376,0.933157189423026
"ENSG00000051341",168.35501682736,-0.118980237791566,0.321234899427428,-0.370383909107127,0.711096461335823,0.933157189423026
"ENSG00000124782",1161.4431261274,-0.0345076422578678,0.093314228206456,-0.369800435808355,0.711531190496165,0.933157189423026
"ENSG00000159873",91.108821871577,-0.0577129980061839,0.156095278850889,-0.369729298868256,0.711584199001136,0.933157189423026
"ENSG00000234383",1.51820340195583,0.207437622155746,0.560237782143862,0.370267105802727,0.711183480599631,0.933157189423026
"ENSG00000260510",1.10222744460782,-0.235137403057271,0.635534939761478,-0.369983439691798,0.711394829466686,0.933157189423026
"ENSG00000039123",1178.10113791083,-0.0433706592257333,0.117441315128419,-0.369296436933701,0.711906781069741,0.933264556029362
"ENSG00000108840",1030.52420254708,-0.0676632386981852,0.183243398578604,-0.369253349496028,0.711938893980681,0.933264556029362
"ENSG00000259495",9.55655091199878,-0.191352036026698,0.518285471133213,-0.369202006778839,0.711977160188622,0.933264556029362
"ENSG00000101247",176.26275552124,-0.0675446405586978,0.183140818358094,-0.36881259548938,0.712267415677774,0.933373142268486
"ENSG00000248527",14559.3669813804,0.099307066005558,0.269251828012441,0.368825967640113,0.712257447786475,0.933373142268486
"ENSG00000176834",968.953251603905,0.0601050859208582,0.163281071229605,0.368108106274846,0.712792626703832,0.933789467297596
"ENSG00000279623",1.01536571199148,-0.223660304524446,0.607434067306464,-0.368205072060281,0.712720328650875,0.933789467297596
"ENSG00000202461",1.24798081391891,-0.199821757277383,0.543445474697177,-0.367694215116482,0.713101254511794,0.934029377761631
"ENSG00000241973",1192.19310272266,0.0445987843020707,0.121329447740549,0.367584169652208,0.713183320441992,0.934029377761631
"ENSG00000281205",17.5331656982934,-0.111741702547011,0.304297671912555,-0.367211822044837,0.713461021677969,0.934257121359191
